age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,target,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,marital_unknown,education_basic.6y,education_basic.9y,education_high.school,education_illiterate,education_professional.course,education_university.degree,education_unknown,default_unknown,default_yes,housing_unknown,housing_yes,loan_unknown,loan_yes,contact_telephone,month_aug,month_dec,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,day_of_week_mon,day_of_week_thu,day_of_week_tue,day_of_week_wed,poutcome_nonexistent,poutcome_success,prob_yes,expected_profit
27,222,3,999,1,-3.4,92.649,-30.1,0.72,5017.5,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.7229830411051279,711.8830411051279
81,50,3,999,0,-2.9,92.201,-31.4,0.838,5076.2,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.7143388110438837,711.8388110438838
56,276,1,999,0,-3.4,92.379,-29.8,0.778,5017.5,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0.7256333359740875,711.8333359740876
64,245,3,999,0,-1.7,94.027,-38.3,0.905,4991.6,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7240510186196604,711.8010186196603
29,238,6,3,3,-1.7,94.055,-39.8,0.723,4991.6,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0.7236871454911363,711.7871454911364
38,712,2,999,0,-2.9,92.201,-31.4,0.843,5076.2,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.7472910912584554,711.6910912584553
37,574,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.7403209763752518,711.6209763752518
33,101,2,999,3,-1.8,93.876,-40.0,0.699,5008.7,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7166475320503056,711.5975320503056
70,131,1,999,0,-3.4,92.431,-26.9,0.739,5017.5,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.7181363328372005,711.5863328372005
32,119,2,999,0,-2.9,92.963,-40.8,1.26,5076.2,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.7175315405522739,711.5815405522739
32,123,1,999,1,-2.9,92.963,-40.8,1.26,5076.2,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.7177267169220412,711.5767169220412
42,148,1,999,0,-2.9,92.469,-33.6,1.044,5076.2,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.7188686579161456,711.4686579161456
41,800,2,999,1,-3.4,92.379,-29.8,0.797,5017.5,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0.751455177809731,711.455177809731
37,106,1,999,2,-1.8,93.876,-40.0,0.668,5008.7,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.7167051177125497,711.4051177125498
22,162,2,999,1,-2.9,92.201,-31.4,0.861,5076.2,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7194975081081441,711.397508108144
29,167,2,999,1,-1.7,94.055,-39.8,0.72,4991.6,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.7197387275560564,711.3887275560563
45,143,2,999,0,-1.8,92.843,-50.0,1.538,5099.1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0.7184900264730503,711.3400264730503
25,99,1,999,0,-2.9,92.201,-31.4,0.873,5076.2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.7162445299738993,711.2945299738992
35,435,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.7330414774762026,711.2914774762027
59,284,2,999,0,-1.8,93.369,-34.8,0.652,5008.7,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0.7254715174000731,711.2715174000731
55,99,1,999,1,-3.4,92.649,-30.1,0.716,5017.5,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.7161659903824856,711.2159903824855
45,1092,1,999,0,-3.4,92.431,-26.9,0.724,5017.5,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,0.7658112464761979,711.2112464761979
40,475,3,3,1,-2.9,92.469,-33.6,1.029,5076.2,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,0.7348390133886461,711.0890133886461
33,452,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.7336627531611022,711.0627531611021
49,11,1,999,0,-0.1,93.798,-40.4,4.827,5195.8,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,0.7116126232353596,711.0626232353596
51,208,1,3,1,-3.4,92.379,-29.8,0.77,5017.5,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,0.7213800220026003,710.9800220026003
19,396,3,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.7307535808907494,710.9535808907494
32,421,1,999,0,-3.4,92.649,-30.1,0.716,5017.5,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,0.731990047401519,710.940047401519
28,62,2,999,1,-1.1,94.199,-37.5,0.878,4963.6,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.7139473863943366,710.8473863943366
28,700,4,999,1,-2.9,92.201,-31.4,0.829,5076.2,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7457818947281871,710.7818947281871
44,146,1,999,0,-2.9,92.201,-31.4,0.873,5076.2,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.7180284057753438,710.7284057753438
60,82,1,999,0,-3.4,92.431,-26.9,0.739,5017.5,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.7148111969680387,710.7111969680387
33,139,5,999,0,-2.9,92.963,-40.8,1.268,5076.2,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.7176454748441083,710.6954748441083
19,108,5,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7160652457107393,710.6652457107393
39,168,1,999,1,-1.7,94.055,-39.8,0.72,4991.6,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.7190450433709681,710.6450433709681
25,112,1,999,0,-2.9,92.201,-31.4,0.873,5076.2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.7162445299738993,710.6445299738992
38,106,1,999,1,-2.9,92.201,-31.4,0.821,5076.2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7158767789051843,710.5767789051844
24,298,1,999,0,-2.9,92.201,-31.4,0.849,5076.2,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7254736914471828,710.5736914471828
34,312,1,999,0,-3.4,92.649,-30.1,0.716,5017.5,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.7259593675663168,710.3593675663168
36,667,1,999,0,-3.4,92.431,-26.9,0.741,5017.5,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0.7436754689497975,710.3254689497975
21,122,1,999,0,-1.8,93.075,-47.1,1.415,5099.1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.7163361013072563,710.2361013072563
71,206,1,999,0,-3.4,92.379,-29.8,0.788,5017.5,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.7203282791607591,710.0282791607592
21,136,2,999,1,-1.8,93.369,-34.8,0.655,5008.7,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.7167272581894294,709.9272581894295
35,68,1,999,0,-3.4,92.431,-26.9,0.742,5017.5,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,0.71332089821209,709.92089821209
60,98,1,999,0,-3.4,92.431,-26.9,0.739,5017.5,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.7148111969680387,709.9111969680388
38,187,2,2,1,-1.8,92.893,-46.2,1.27,5099.1,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.7191520108769374,709.8020108769373
27,151,3,999,0,-1.8,93.075,-47.1,1.384,5099.1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.717346758379016,709.796758379016
25,712,2,999,0,-1.8,93.075,-47.1,1.365,5099.1,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.7453155019035684,709.7155019035685
23,408,2,999,0,-3.4,92.431,-26.9,0.722,5017.5,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0.7301136462871674,709.7136462871674
48,166,1,999,1,-1.7,94.027,-38.3,0.898,4991.6,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7179353588132726,709.6353588132727
32,66,2,999,0,-3.4,92.649,-30.1,0.714,5017.5,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.7129125018133976,709.6125018133977
46,364,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.7277981208674147,709.5981208674147
30,718,1,999,0,-0.1,93.798,-40.4,5.0,5195.8,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.7454971417777007,709.5971417777007
83,96,1,999,0,-3.0,92.713,-33.0,0.72,5023.5,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0.7143774706166128,709.5774706166129
29,77,3,999,1,-3.0,92.713,-33.0,0.709,5023.5,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7133281217881045,709.4781217881044
70,162,1,999,0,-2.9,92.201,-31.4,0.883,5076.2,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.7174584172318484,709.3584172318484
64,104,1,999,2,-1.8,93.075,-47.1,1.405,5099.1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.7143405922133342,709.1405922133342
24,103,1,999,0,-1.8,92.843,-50.0,1.799,5099.1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.7141674912353958,709.0174912353958
29,307,2,999,1,-3.4,92.379,-29.8,0.781,5017.5,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.7243619307356373,709.0119307356373
49,334,3,999,0,-3.0,92.713,-33.0,0.717,5023.5,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.7257028933834733,709.0028933834732
21,97,2,999,0,-1.8,93.075,-47.1,1.365,5099.1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.7137260991598116,708.8760991598116
53,93,1,999,1,-1.8,93.369,-34.8,0.643,5008.7,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.713464552047801,708.814552047801
36,220,2,999,1,-2.9,92.201,-31.4,0.873,5076.2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7195216893917451,708.5216893917451
35,338,1,999,0,-2.9,92.201,-31.4,0.883,5076.2,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.725384843564626,708.484843564626
30,505,1,999,0,-1.8,93.075,-47.1,1.423,5099.1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.7335460803266424,708.2960803266424
41,238,1,999,0,-2.9,92.963,-40.8,1.215,5076.2,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.7201637526290227,708.2637526290226
61,190,1,2,1,-3.4,92.431,-26.9,0.724,5017.5,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.7175946034671599,708.0946034671599
26,133,1,999,0,-2.9,92.201,-31.4,0.825,5076.2,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7147336050924287,708.0836050924287
33,110,2,999,0,-2.9,92.963,-40.8,1.281,5076.2,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.7135787660036872,708.0787660036872
37,126,3,2,2,-1.7,94.055,-39.8,0.723,4991.6,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0.7143259927119819,708.025992711982
36,90,1,999,2,-2.9,92.201,-31.4,0.879,5076.2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.7124868055338023,707.9868055338022
44,283,1,999,0,-2.9,92.201,-31.4,0.825,5076.2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7220126177586378,707.8626177586378
64,89,1,999,1,-2.9,92.201,-31.4,0.849,5076.2,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.712294704809909,707.8447048099089
54,311,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.7233806822353457,707.8306822353458
26,174,4,2,1,-1.8,92.893,-46.2,1.27,5099.1,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0.7165100772303539,707.8100772303538
65,201,5,3,1,-1.1,94.601,-49.5,1.025,4963.6,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0.7178450828190203,707.7950828190203
69,151,1,999,0,-2.9,92.201,-31.4,0.883,5076.2,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.7153258043451977,707.7758043451977
26,171,1,999,0,-1.8,93.075,-47.1,1.415,5099.1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.7161783859030723,707.6283859030723
35,65,5,999,0,-2.9,92.201,-31.4,0.854,5076.2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.7108556739549478,707.6056739549477
23,60,1,999,1,-2.9,92.963,-40.8,1.26,5076.2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.7105348728825609,707.5348728825609
47,63,5,999,1,-2.9,92.963,-40.8,1.224,5076.2,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.7106281911407726,707.4781911407727
30,435,1,999,0,-1.8,93.075,-47.1,1.435,5099.1,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.7290718829389338,707.3218829389338
45,67,3,999,1,-2.9,92.201,-31.4,0.825,5076.2,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7106652579083459,707.3152579083459
33,53,1,999,1,-2.9,92.963,-40.8,1.262,5076.2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.7099321951202505,707.2821951202505
19,278,3,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.7211462325545978,707.2462325545978
26,119,1,3,1,-1.8,92.893,-46.2,1.27,5099.1,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.7130542840495189,707.1042840495188
31,84,1,999,1,-2.9,92.963,-40.8,1.266,5076.2,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.711267083946364,707.0670839463639
60,576,1,999,0,-2.9,92.201,-31.4,0.879,5076.2,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.7358396509581385,707.0396509581386
51,283,1,3,7,-1.1,94.767,-50.8,1.049,4963.6,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0.7211813289099474,707.0313289099473
25,78,1,999,1,-2.9,92.201,-31.4,0.869,5076.2,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7109029438482019,707.0029438482019
46,513,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.7326170596483235,706.9670596483235
80,411,1,999,1,-1.1,94.601,-49.5,1.025,4963.6,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.7275114491049507,706.9614491049507
31,383,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.7261073502546023,706.9573502546023
27,630,2,999,0,-2.9,92.201,-31.4,0.825,5076.2,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7384370254624084,706.9370254624084
29,95,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.7115992729645415,706.8492729645415
54,42,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0.7089396135885853,706.8396135885853
56,202,1,999,0,-2.9,92.963,-40.8,1.252,5076.2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.7168852116642517,706.7852116642516
36,390,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.7262679318699962,706.7679318699961
32,372,1,999,0,-3.4,92.379,-29.8,0.781,5017.5,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,0.7252333948070394,706.6333948070394
